gene,Fish_kME
isogroup14591,0
isogroup14592,0
isogroup14593,0
isogroup14594,0
isogroup14595,0
isogroup14596,0
isogroup146,0
isogroup14602,0
isogroup14603,0
isogroup14609,0
isogroup14610,0
isogroup14613,0
isogroup14617,0
isogroup14619,0
isogroup14621,0
isogroup14623,0
isogroup14624,0
isogroup14625,0
isogroup14632,0
isogroup14637,0
isogroup14638,0
isogroup14639,0
isogroup14640,0
isogroup14641,0
isogroup14642,0
isogroup14644,0
isogroup14645,0
isogroup14647,0
isogroup14649,0
isogroup14651,0
isogroup14652,0
isogroup14653,0
isogroup14654,0
isogroup14656,0
isogroup14659,0
isogroup14668,0
isogroup1467,0
isogroup14670,0
isogroup14675,0
isogroup14676,0
isogroup14677,0
isogroup14678,0
isogroup14679,0
isogroup14680,0
isogroup14682,0
isogroup14683,0
isogroup14684,0
isogroup14685,0
isogroup14686,0
isogroup14689,0
isogroup14690,0
isogroup14691,0
isogroup14692,0
isogroup14696,0
isogroup14698,0
isogroup147,0
isogroup14701,0
isogroup14702,0
isogroup14703,0
isogroup14707,0
isogroup14708,0
isogroup14709,0
isogroup1471,0
isogroup14710,0
isogroup14712,0
isogroup14713,0
isogroup14715,0
isogroup14716,0
isogroup14717,0
isogroup14718,0
isogroup14726,0
isogroup14728,0
isogroup14729,0
isogroup14731,0
isogroup14734,0
isogroup14735,0
isogroup14736,0
isogroup14738,0
isogroup14740,0
isogroup14742,0
isogroup14747,0
isogroup14748,0
isogroup14749,0
isogroup1475,0
isogroup14750,0
isogroup14751,0
isogroup14754,0
isogroup14755,0
isogroup14756,0
isogroup14757,0
isogroup14758,0
isogroup14760,0
isogroup14761,0
isogroup14762,0
isogroup14763,0
isogroup14764,0
isogroup14765,0
isogroup14766,0
isogroup14767,0
isogroup14768,0
isogroup14769,0
isogroup14771,0
isogroup14773,0
isogroup14775,0
isogroup14776,0
isogroup14778,0
isogroup14779,0
isogroup14783,0
isogroup14784,0
isogroup14787,0
isogroup14789,0
isogroup14790,0
isogroup14791,0
isogroup14796,0
isogroup14799,0
isogroup148,0
isogroup14809,0
isogroup14812,0
isogroup14814,0
isogroup14815,0
isogroup14816,0
isogroup14818,0
isogroup14820,0
isogroup14822,0
isogroup14823,0
isogroup14824,0
isogroup14825,0
isogroup14826,0
isogroup14827,0
isogroup14831,0
isogroup14834,0
isogroup14835,0
isogroup14836,0
isogroup14840,0
isogroup14841,0
isogroup14842,0
isogroup14843,0
isogroup14845,0
isogroup14849,0
isogroup14851,0
isogroup14852,0
isogroup14853,0
isogroup14854,0
isogroup14855,0
isogroup14857,0
isogroup14859,0
isogroup1486,0
isogroup14860,0
isogroup14863,0
isogroup14872,0
isogroup14876,0
isogroup14879,0
isogroup1488,0
isogroup14881,0
isogroup14884,0
isogroup14886,0
isogroup14887,0
isogroup14888,0
isogroup14891,0
isogroup14897,0
isogroup14899,0
isogroup14902,0
isogroup14907,0
isogroup14908,0
isogroup14909,0
isogroup14911,0
isogroup14916,0
isogroup14917,0
isogroup14918,0
isogroup14922,0
isogroup14923,0
isogroup14924,0
isogroup14925,0
isogroup14926,0
isogroup14927,0
isogroup14928,0
isogroup14929,0
isogroup14935,0
isogroup14937,0
isogroup14938,0
isogroup14939,0
isogroup14940,0
isogroup14941,0
isogroup14945,0
isogroup14946,0
isogroup14948,0
isogroup14949,0
isogroup14951,0
isogroup14952,0
isogroup14955,0
isogroup14958,0
isogroup14959,0
isogroup14964,0
isogroup14966,0
isogroup14967,0
isogroup14969,0
isogroup14970,0
isogroup14976,0
isogroup14979,0
isogroup14982,0
isogroup14983,0
isogroup14986,0
isogroup14988,0
isogroup14990,0
isogroup14991,0
isogroup14992,0
isogroup14993,0
isogroup14996,0
isogroup14998,0
isogroup15001,0
isogroup15003,0
isogroup15006,0
isogroup15009,0
isogroup15010,0
isogroup15011,0
isogroup15012,0
isogroup15015,0
isogroup15016,0
isogroup15021,0
isogroup15024,0
isogroup15025,0
isogroup15028,0
isogroup15032,0
isogroup15033,0
isogroup15035,0
isogroup15037,0
isogroup15038,0
isogroup15039,0
isogroup15040,0
isogroup15044,0
isogroup15048,0
isogroup15049,0
isogroup15054,0
isogroup15055,0
isogroup15056,0
isogroup15057,0
isogroup15058,0
isogroup15062,0
isogroup15063,0
isogroup15064,0
isogroup15065,0
isogroup15067,0
isogroup15068,0
isogroup15069,0
isogroup15071,0
isogroup15072,0
isogroup15074,0
isogroup15078,0
isogroup15079,0
isogroup15080,0
isogroup15082,0
isogroup15083,0
isogroup15084,0
isogroup15085,0
isogroup15088,0
isogroup15090,0
isogroup15091,0
isogroup15092,0
isogroup15095,0
isogroup15096,0
isogroup151,0
isogroup15101,0
isogroup15103,0
isogroup15105,0
isogroup15106,0
isogroup15109,0
isogroup15111,0
isogroup15113,0
isogroup15120,0
isogroup15124,0
isogroup15126,0
isogroup15127,0
isogroup15128,0
isogroup15129,0
isogroup15133,0
isogroup15138,0
isogroup15139,0
isogroup15140,0
isogroup15141,0
isogroup15144,0
isogroup15145,0
isogroup15150,0
isogroup15154,0
isogroup15155,0
isogroup15159,0
isogroup15160,0
isogroup15161,0
isogroup15162,0
isogroup15165,0
isogroup15168,0
isogroup15171,0
isogroup15172,0
isogroup15173,0
isogroup15177,0
isogroup15178,0
isogroup15179,0
isogroup15180,0
isogroup15183,0
isogroup15184,0
isogroup15187,0
isogroup15188,0
isogroup15190,0
isogroup15194,0
isogroup15198,0
isogroup15199,0
isogroup15205,0
isogroup15206,0
isogroup15208,0
isogroup15209,0
isogroup15210,0
isogroup15212,0
isogroup15213,0
isogroup15214,0
isogroup15217,0
isogroup15222,0
isogroup15223,0
isogroup15224,0
isogroup15227,0
isogroup15229,0
isogroup15232,0
isogroup15233,0
isogroup15239,0
isogroup15245,0
isogroup15246,0
isogroup15247,0
isogroup15249,0
isogroup15250,0
isogroup15252,0
isogroup15254,0
isogroup15256,0
isogroup15257,0
isogroup15258,0
isogroup15259,0
isogroup1526,0
isogroup15262,0
isogroup15263,0
isogroup15265,0
isogroup15267,0
isogroup15269,0
isogroup15271,0
isogroup15272,0
isogroup15275,0
isogroup15276,0
isogroup1528,0
isogroup15280,0
isogroup15281,0
isogroup15282,0
isogroup15284,0
isogroup15285,0
isogroup15286,0
isogroup15287,0
isogroup15288,0
isogroup1529,0
isogroup15291,0
isogroup15294,0
isogroup15295,0
isogroup15296,0
isogroup153,0
isogroup15301,0
isogroup15303,0
isogroup15304,0
isogroup15306,0
isogroup15309,0
isogroup15311,0
isogroup15312,0
isogroup15313,0
isogroup15314,0
isogroup15316,0
isogroup15322,0
isogroup15324,0
isogroup15325,0
isogroup15329,0
isogroup15330,0
isogroup15332,0
isogroup15335,0
isogroup15337,0
isogroup15338,0
isogroup15339,0
isogroup15340,0
isogroup15341,0
isogroup15342,0
isogroup15343,0
isogroup15351,0
isogroup15354,0
isogroup15355,0
isogroup15357,0
isogroup15360,0
isogroup15362,0
isogroup15365,0
isogroup15366,0
isogroup15369,0
isogroup1537,0
isogroup15371,0
isogroup15372,0
isogroup15373,0
isogroup15374,0
isogroup15375,0
isogroup15376,0
isogroup15377,0
isogroup1538,0
isogroup15382,0
isogroup15385,0
isogroup15391,0.279875892329235
isogroup15394,0
isogroup15397,0
isogroup15398,0
isogroup15399,0
isogroup15400,0
isogroup15402,0
isogroup15403,0
isogroup15404,0
isogroup15407,0
isogroup15408,0
isogroup15409,0
isogroup15416,0
isogroup15417,0
isogroup15418,0
isogroup15419,0
isogroup15420,0
isogroup15421,0
isogroup15422,0
isogroup15424,0
isogroup15428,0
isogroup15430,0
isogroup15432,0
isogroup15433,0
isogroup15434,0
isogroup15435,0
isogroup15436,0
isogroup15438,0
isogroup15440,0
isogroup15443,0
isogroup15444,0
isogroup15445,0
isogroup15451,0
isogroup15453,0
isogroup15454,0
isogroup15460,0
isogroup15461,0
isogroup15462,0
isogroup15463,0
isogroup15464,0
isogroup15466,0
isogroup15467,0
isogroup15470,0
isogroup15473,0
isogroup15474,0
isogroup15475,0
isogroup15476,0
isogroup15477,0
isogroup15482,0
isogroup15483,0
isogroup15484,0
isogroup15485,0
isogroup15489,0
isogroup15490,0
isogroup15492,0
isogroup15493,0
isogroup15495,0
isogroup15496,0
isogroup15499,0
isogroup155,0
isogroup15503,0
isogroup15504,0
isogroup15509,0
isogroup1551,0
isogroup15511,0
isogroup15515,0
isogroup15516,0
isogroup15518,0
isogroup15519,0
isogroup15523,0
isogroup15526,0
isogroup15529,0
isogroup15531,0
isogroup15532,0
isogroup15541,0
isogroup15543,0
isogroup15544,0
isogroup15545,0
isogroup15549,0
isogroup15550,0
isogroup15552,0
isogroup15555,0
isogroup15557,0
isogroup15562,0
isogroup15564,0
isogroup15566,0
isogroup15567,0
isogroup15568,0
isogroup15573,0
isogroup15574,0
isogroup15581,0
isogroup15582,0
isogroup15583,0
isogroup15585,0
isogroup15588,0
isogroup15590,0
isogroup15592,0
isogroup15593,0
isogroup15598,0
isogroup1560,0
isogroup15602,0
isogroup15604,0
isogroup15605,0
isogroup15607,0
isogroup15608,0
isogroup15609,0
isogroup15612,0
isogroup15613,0
isogroup15616,0
isogroup15620,0
isogroup15621,0
isogroup15623,0
isogroup1563,0
isogroup15630,0
isogroup15633,0
isogroup15638,0
isogroup15643,0
isogroup15648,0.523371494170989
isogroup15649,0
isogroup15651,0
isogroup15653,0
isogroup15654,0
isogroup15657,0
isogroup15664,0
isogroup15665,0
isogroup15666,0
isogroup15672,0
isogroup15673,0
isogroup15674,0
isogroup15676,0
isogroup15677,0
isogroup15678,0
isogroup15679,0
isogroup15688,0
isogroup15689,0
isogroup15692,0
isogroup15693,0
isogroup15694,0
isogroup157,0
isogroup15700,0
isogroup15701,0
isogroup15702,0
isogroup15703,0
isogroup15704,0
isogroup15705,0
isogroup15706,0
isogroup15708,0
isogroup15709,0
isogroup15712,0
isogroup15713,0
isogroup15716,0
isogroup15717,0
isogroup1572,0
isogroup15720,0
isogroup15722,0
isogroup15723,0
isogroup15724,0
isogroup15725,0
isogroup15727,0
isogroup15728,0
isogroup15730,0
isogroup15732,0
isogroup15733,0
isogroup15734,0
isogroup15735,0
isogroup15737,0
isogroup15740,0
isogroup15744,0
isogroup15745,0
isogroup15750,0
isogroup15751,0
isogroup15754,0
isogroup15756,0
isogroup15759,0
isogroup15760,0
isogroup15761,0
isogroup15762,0
isogroup15763,0
isogroup15764,0
isogroup15765,0
isogroup15769,0
isogroup15771,0
isogroup15773,0
isogroup15774,0
isogroup15775,0
isogroup15776,0
isogroup15777,0
isogroup15778,0
isogroup15779,0
isogroup1578,0
isogroup15781,0
isogroup15788,0
isogroup15789,0
isogroup15792,0
isogroup15796,0
isogroup15800,0
isogroup15803,0
isogroup15805,0
isogroup15810,0
isogroup15813,0
isogroup15817,0
isogroup15818,0
isogroup1582,0
isogroup15820,0
isogroup15823,0
isogroup15824,0
isogroup15826,0
isogroup15827,0
isogroup1583,0
isogroup15837,0
isogroup15840,0
isogroup15844,0
isogroup15845,0
isogroup15847,0
isogroup15848,0
isogroup15850,0
isogroup15851,0
isogroup15853,0
isogroup15855,0
isogroup15860,0
isogroup15861,0
isogroup15863,0
isogroup15864,0
isogroup15870,0
isogroup15872,0
isogroup15879,0
isogroup1588,0
isogroup15881,0
isogroup15884,0
isogroup15886,0
isogroup15888,0
isogroup15890,0
isogroup15897,0
isogroup15899,0
isogroup159,0
isogroup15909,0
isogroup1591,0
isogroup15910,0
isogroup15911,0
isogroup15912,0
isogroup15913,0
isogroup15916,0
isogroup15917,0
isogroup15918,0
isogroup15919,0
isogroup15921,0
isogroup15922,0
isogroup15925,0
isogroup15929,0
isogroup15935,0
isogroup15936,0
isogroup15944,0
isogroup15945,0
isogroup15950,0
isogroup15952,0
isogroup1596,0
isogroup15960,0
isogroup15962,0
isogroup15963,0
isogroup15965,0
isogroup15969,0
isogroup15973,0
isogroup15974,0
isogroup15989,0
isogroup15996,0
isogroup15999,0
isogroup160,0
isogroup16001,0
isogroup16002,0
isogroup16005,0
isogroup16008,0
isogroup16010,0
isogroup16011,0
isogroup16012,0
isogroup16013,0
isogroup16014,0
isogroup16015,0
isogroup16018,0
isogroup16019,0
isogroup16020,0
isogroup16025,0
isogroup16026,0
isogroup16029,0
isogroup16034,0
isogroup16038,0
isogroup16041,0
isogroup16043,0
isogroup16045,0
isogroup16046,0
isogroup16049,0
isogroup1605,0
isogroup16051,0
isogroup16052,0
isogroup16053,0
isogroup16054,0
isogroup16055,0
isogroup16056,0
isogroup16057,0
isogroup16058,0
isogroup16059,0
isogroup16065,0
isogroup16068,0
isogroup16069,0
isogroup16070,0
isogroup16072,0
isogroup16073,0
isogroup16074,0
isogroup16075,0
isogroup16078,0
isogroup16080,0
isogroup16081,0
isogroup16083,0
isogroup16084,0
isogroup16087,0
isogroup16092,0
isogroup16093,0
isogroup16094,0
isogroup16095,0
isogroup16099,0
isogroup1610,0
isogroup16101,0
isogroup16103,0
isogroup16104,0
isogroup16105,0
isogroup16106,0
isogroup16109,0
isogroup16110,0
isogroup16112,0
isogroup16115,0
isogroup16116,0
isogroup16117,0
isogroup16118,0
isogroup16119,0
isogroup16122,0
isogroup16123,0
isogroup16128,0
isogroup1613,0
isogroup16130,0
isogroup16131,0
isogroup16137,0
isogroup16138,0
isogroup16139,0
isogroup16142,0
isogroup16144,0
isogroup16145,0
isogroup16146,0
isogroup16147,0
isogroup16149,0
isogroup1615,0
isogroup16151,0
isogroup16152,0
isogroup16154,0
isogroup16156,0
isogroup16166,0
isogroup16168,0
isogroup16170,0
isogroup16172,0
isogroup16174,0
isogroup16177,0
isogroup16179,0
isogroup1618,0
isogroup16182,0
isogroup16183,0
isogroup16185,0
isogroup16186,0
isogroup16189,0
isogroup16191,0
isogroup16194,0
isogroup16195,0
isogroup16198,0
isogroup16199,0
isogroup1620,0
isogroup16200,0
isogroup16203,0
isogroup16204,0
isogroup16206,0
isogroup16207,0
isogroup16208,0
isogroup16213,0
isogroup16217,0
isogroup16219,0
isogroup16222,0
isogroup16224,0
isogroup16231,0
isogroup16238,0
isogroup1624,0
isogroup16242,0
isogroup16244,0
isogroup16247,0
isogroup16248,0
isogroup16255,0
isogroup16258,0
isogroup16259,0
isogroup16261,0
isogroup16264,0
isogroup16267,0
isogroup16269,0
isogroup1627,0
isogroup16272,0
isogroup16273,0
isogroup16277,0
isogroup16279,0
isogroup16280,0
isogroup16286,0
isogroup16291,0
isogroup16292,0
isogroup16294,0
isogroup16297,0
isogroup16299,0
isogroup1630,0
isogroup16307,0
isogroup16309,0
isogroup1631,0
isogroup16310,0
isogroup16315,0
isogroup16316,0
isogroup16317,0
isogroup16320,0
isogroup16323,0
isogroup16324,0
isogroup16326,0
isogroup16329,0
isogroup1633,0
isogroup16330,0
isogroup16331,0
isogroup16336,0
isogroup16337,0
isogroup16339,0
isogroup1634,0
isogroup16350,0
isogroup16353,0
isogroup1636,0
isogroup16361,0
isogroup16363,0
isogroup16365,0
isogroup16368,0
isogroup16376,0
isogroup16379,0
isogroup16380,0
isogroup16384,0
isogroup16387,0
isogroup16388,0
isogroup1639,0
isogroup16390,0
isogroup16391,0
isogroup16392,0
isogroup16393,0
isogroup16394,0
isogroup16395,0
isogroup16397,0
isogroup1640,0
isogroup16403,0
isogroup16409,0
isogroup16413,0
isogroup16414,0
isogroup16415,0
isogroup16417,0
isogroup16418,0
isogroup16427,0
isogroup16429,0
isogroup16430,0
isogroup16432,0
isogroup16433,0
isogroup16438,0
isogroup16439,0
isogroup16441,0
isogroup16442,0
isogroup16445,0
isogroup16446,0
isogroup16451,0
isogroup16453,0
isogroup16455,0
isogroup16461,0
isogroup16468,0
isogroup16469,0
isogroup16470,0
isogroup16471,0
isogroup16475,0
isogroup16476,0
isogroup16477,0
isogroup16482,0
isogroup16488,0
isogroup1649,0
isogroup16494,0
isogroup16496,0
isogroup165,0
isogroup16500,0
isogroup16505,0
isogroup16506,0
isogroup16507,0
isogroup16509,0
isogroup1651,0
isogroup16510,0
isogroup16514,0
isogroup16515,0
isogroup16517,0
isogroup16519,0
isogroup16531,0
isogroup16535,0
isogroup16537,0
isogroup16538,0
isogroup16544,0
isogroup16545,0
isogroup16555,0
isogroup16561,0
isogroup16562,0
isogroup16563,0
isogroup16566,0
isogroup16567,0
isogroup16569,0
isogroup16572,0
isogroup1658,0
isogroup16581,0
isogroup16585,0
isogroup16589,0
isogroup1659,0
isogroup16591,0
isogroup16593,0
isogroup16597,0
isogroup16599,0
isogroup166,0
isogroup1660,0
isogroup16603,0
isogroup16604,0
isogroup1661,0
isogroup16610,0
isogroup16611,0
isogroup16613,0
isogroup16614,0
isogroup16618,0
isogroup16619,0
isogroup16622,0
isogroup16624,0
isogroup16629,0
isogroup16632,0
isogroup16637,0
isogroup1664,0
isogroup16641,0
isogroup16647,0
isogroup16650,0
isogroup16651,0
isogroup16654,0
isogroup16659,0
isogroup16660,0
isogroup16665,0
isogroup16666,0
isogroup16668,0
isogroup1667,0
isogroup16671,0
isogroup16673,0
isogroup16677,0
isogroup16679,0
isogroup1668,0
isogroup16680,0
isogroup16681,0
isogroup16685,0
isogroup16690,0
isogroup16693,0
isogroup16694,0
isogroup16695,0
isogroup16702,0
isogroup16705,0
isogroup16711,0
isogroup16713,0
isogroup1672,0
isogroup16720,0
isogroup16723,0
isogroup16729,0
isogroup16732,0
isogroup16735,0
isogroup16741,0
isogroup16745,0
isogroup16748,0
isogroup16750,0
isogroup16751,0
isogroup16754,0
isogroup16759,0
isogroup1676,0
isogroup16761,0
isogroup16763,0
isogroup16768,0
isogroup1677,0
isogroup16772,0
isogroup16776,0
isogroup16778,0
isogroup16780,0
isogroup16781,0
isogroup16783,0
isogroup16787,0
isogroup16792,0
isogroup16798,0
isogroup16799,0
isogroup16802,0
isogroup16803,0
isogroup16804,0
isogroup16805,0
isogroup16808,0
isogroup16813,0
isogroup1682,0
isogroup16820,0
isogroup16821,0
isogroup16824,0
isogroup16825,0
isogroup16828,0
isogroup16829,0
isogroup1683,0
isogroup16830,0
isogroup16831,0
isogroup16835,0
isogroup16838,0
isogroup1684,0
isogroup16842,0
isogroup16847,0
isogroup16848,0
isogroup1686,0
isogroup16860,0
isogroup16864,0
isogroup16865,0
isogroup16867,0
isogroup16868,0
isogroup16869,0
isogroup16870,0
isogroup16871,0
isogroup16876,0
isogroup16878,0
isogroup16885,0
isogroup16887,0
isogroup16889,0
isogroup16891,0
isogroup16893,0
isogroup169,0
isogroup16902,0
isogroup16904,0
isogroup16905,0
isogroup16906,0
isogroup16907,0
isogroup16917,0
isogroup16918,0
isogroup16919,0
isogroup16924,0
isogroup16925,0
isogroup16928,0
isogroup16932,0
isogroup16934,0
isogroup16935,0
isogroup16938,0
isogroup16939,0
isogroup1694,0
isogroup16941,0
isogroup16943,0
isogroup16944,0
isogroup1695,0
isogroup16950,0
isogroup16955,0
isogroup16958,0
isogroup16963,0
isogroup16966,0
isogroup16968,0
isogroup16969,0
isogroup1697,0
isogroup16983,0
isogroup16992,0
isogroup16993,0
isogroup16996,0
isogroup16998,0
isogroup17000,0
isogroup17001,0
isogroup17002,0
isogroup17007,0
isogroup17008,0
isogroup17009,0
isogroup17017,0
isogroup1702,0
isogroup17020,0
isogroup17025,0
isogroup1703,0
isogroup17030,0
isogroup17032,0
isogroup17033,0
isogroup17048,0
isogroup1705,0
isogroup17050,0
isogroup17052,0
isogroup17054,0
isogroup17058,0
isogroup17066,0
isogroup1707,0
isogroup17073,0
isogroup17074,0
isogroup1708,0
isogroup17080,0
isogroup17088,0
isogroup1709,0
isogroup17090,0
isogroup17095,0
isogroup17097,0
isogroup17098,0
isogroup17099,0
isogroup17105,0
isogroup17109,0
isogroup17111,0
isogroup17114,0
isogroup17115,0
isogroup17116,0
isogroup1712,0
isogroup17127,0
isogroup1713,0
isogroup17130,0
isogroup17131,0
isogroup17132,0
isogroup17136,0
isogroup1714,0
isogroup17141,0
isogroup17144,0
isogroup17152,0
isogroup17158,0
isogroup17159,0
isogroup1716,0
isogroup17160,0
isogroup17162,0
isogroup17165,0
isogroup17166,0
isogroup17167,0
isogroup17169,0
isogroup17176,0
isogroup17179,0
isogroup17180,0
isogroup17181,0
isogroup17184,0
isogroup17186,0
isogroup17187,0
isogroup17190,0
isogroup17191,0
isogroup17192,0
isogroup17193,0
isogroup17198,0
isogroup1720,0
isogroup17200,0
isogroup17208,0
isogroup17209,0
isogroup17210,0
isogroup17211,0
isogroup17212,0
isogroup17219,0
isogroup17220,0
isogroup17222,0
isogroup17228,0
isogroup17229,0
isogroup1723,0
isogroup17234,0
isogroup1724,0
isogroup17240,0
isogroup17241,0
isogroup17242,0
isogroup17243,0
isogroup17247,0
isogroup17248,0
isogroup17249,0
isogroup17253,0
isogroup17259,0
isogroup17262,0
isogroup17264,0
isogroup17265,0
isogroup17269,0
isogroup17272,0
isogroup17274,0
isogroup17275,0
isogroup1728,0
isogroup17280,0
isogroup17283,0
isogroup17284,0
isogroup17286,0
isogroup17288,0
isogroup17292,0
isogroup17298,0
isogroup1730,0
isogroup17302,0
isogroup17309,0
isogroup17310,0
isogroup17312,0
isogroup17315,0
isogroup17316,0
isogroup17319,0
isogroup1732,0
isogroup17320,0
isogroup17321,0
isogroup17322,0
isogroup17323,0
isogroup17329,0
isogroup1733,0
isogroup17331,0
isogroup17334,0
isogroup17338,0
isogroup1734,0
isogroup17344,0
isogroup17346,0
isogroup17347,0
isogroup17348,0
isogroup1735,0
isogroup17361,0
isogroup17362,0
isogroup17363,0
isogroup17366,0
isogroup17368,0
isogroup17369,0
isogroup17370,0
isogroup17371,0
isogroup17373,0
isogroup17379,0
isogroup1738,0
isogroup17380,0
isogroup17384,0
isogroup17385,0
isogroup17387,0
isogroup17388,0
isogroup1739,0
isogroup17390,0
isogroup17394,0
isogroup174,0
isogroup17401,0
isogroup17402,0
isogroup17406,0
isogroup17407,0
isogroup17408,0
isogroup1741,0
isogroup17411,0
isogroup17415,0
isogroup17416,0
isogroup17418,0
isogroup1742,0
isogroup17425,0
isogroup17426,0
isogroup17428,0
isogroup1743,0
isogroup17432,0
isogroup17436,0
isogroup17439,0
isogroup17441,0
isogroup17442,0
isogroup17446,0
isogroup17447,0
isogroup17450,0
isogroup17453,0
isogroup17456,0
isogroup17459,0
isogroup17461,0
isogroup17462,0
isogroup17465,0
isogroup17467,0
isogroup17469,0
isogroup17471,0
isogroup17472,0
isogroup17473,0
isogroup17476,0
isogroup17477,0
isogroup17479,0
isogroup17485,0
isogroup17486,0
isogroup17489,0
isogroup17492,0
isogroup17498,0
isogroup17499,0
isogroup17502,0
isogroup17505,0
isogroup17507,0
isogroup17509,0
isogroup17510,0
isogroup17514,0
isogroup17517,0
